Age,Gender,Branch,Average GPA,Backlogs,Attendance (%),Clubs,Skills,Internship Done,Internship Domain,Placement Status,Placement Domain,CTC (LPA),Alumni Path,Sem1 GPA,Sem2 GPA,Sem3 GPA,Sem4 GPA,Sem5 GPA,Sem6 GPA,Sem7 GPA,Sem8 GPA,Skill_Count,Club_Count
18.0,Male,CIVIL,6.9,2.0,69.61,"Cultural Club, Entrepreneurship Cell","Data Science, Web Development, Machine Learning, Python",1,Consulting,0.0,Unknown,0.0,Unknown,6.66,6.01,7.71,6.57,6.53,6.99,6.18,8.53,4,2
21.0,Female,MECH,7.14,0.0,61.52,Cultural Club,"Java, Python, Web Development",1,Hardware,0.0,Unknown,0.0,Unknown,7.64,6.41,7.19,8.02,6.0,4.68,7.67,9.5,3,1
21.0,Male,CIVIL,6.97,1.0,89.22,Coding Club,"Web Development, Machine Learning, SQL, Java",1,Hardware,1.0,Hardware,5.3,Job,6.02,7.0,6.86,8.06,8.51,8.48,4.74,6.06,4,1
23.0,Female,MECH,7.24,2.0,71.52,"Coding Club, Entrepreneurship Cell, Literary Society","Data Science, SQL, Python, Java, Machine Learning",1,Higher Studies,1.0,Core Engineering,5.04,Job,6.63,7.5,7.52,8.34,6.92,7.31,6.56,7.18,5,3
19.0,Male,CIVIL,7.07,1.0,77.98,"Robotics, Sports Club, Literary Society","C++, Python",0,Unknown,0.0,Unknown,0.0,Unknown,8.48,7.1,6.94,5.44,8.06,6.54,7.03,6.97,2,3
18.0,Male,CIVIL,7.04,5.0,70.1,"Cultural Club, Robotics","SQL, Python, Java, Machine Learning",1,Research,1.0,Hardware,4.94,Research,7.52,7.33,5.48,7.48,7.69,6.66,8.04,6.15,4,2
21.0,Female,MECH,6.61,0.0,87.45,"Literary Society, Sports Club","C++, SQL, Machine Learning",0,Unknown,1.0,Software,6.61,Job,5.26,6.31,6.82,6.89,5.52,8.15,6.9,7.04,3,2
19.0,Female,CIVIL,6.83,1.0,86.84,"Robotics, Sports Club","Python, Data Science",1,Research,1.0,Software,16.69,Research,6.94,8.22,5.05,7.14,5.18,7.76,6.91,7.42,2,2
19.0,Female,ECE,7.56,1.0,70.26,"Cultural Club, Entrepreneurship Cell","Web Development, Data Science, C++, Python, Machine Learning",0,Unknown,0.0,Unknown,0.0,Unknown,7.99,7.93,8.85,7.11,8.85,6.06,6.79,6.88,5,2
23.0,Female,MECH,7.02,0.0,83.29,"Cultural Club, Sports Club","C++, SQL, Data Science",0,Unknown,0.0,Unknown,0.0,Unknown,7.42,6.83,7.4,6.96,7.11,6.06,7.04,7.38,3,2
23.0,Male,MECH,6.93,4.0,83.07,Sports Club,"Web Development, Java, C++",1,Consulting,1.0,Higher Studies,4.14,Startup,7.35,5.44,7.1,6.74,7.68,6.7,6.67,7.73,3,1
19.0,Male,IT,7.3,0.0,87.38,Coding Club,"Machine Learning, Python, Web Development",0,Unknown,0.0,Unknown,0.0,Unknown,7.17,6.82,7.87,8.23,7.34,6.09,7.51,7.38,3,1
21.0,Male,CIVIL,6.84,1.0,64.56,Cultural Club,"Web Development, SQL",1,Hardware,1.0,Hardware,14.49,Research,7.69,6.56,6.15,6.36,7.7,6.37,6.88,7.02,2,1
19.0,Male,CSE,6.68,1.0,91.35,"Cultural Club, Robotics","Machine Learning, Data Science, Java, SQL, Python",1,Consulting,1.0,Core Engineering,7.86,Startup,7.07,6.36,6.0,5.9,8.25,5.48,8.22,6.13,5,2
19.0,Male,MECH,7.38,0.0,72.69,"Cultural Club, Sports Club","SQL, Python, Web Development, Java, C++",0,Unknown,1.0,Core Engineering,7.79,Research,7.22,8.29,6.87,5.68,9.14,6.53,7.16,8.16,5,2
21.0,Female,CIVIL,7.01,1.0,63.18,Sports Club,"Python, C++, Data Science, Java",1,Consulting,1.0,Software,18.99,Job,8.04,6.98,8.02,4.63,7.79,5.88,8.77,5.94,4,1
22.0,Female,ECE,6.79,0.0,96.01,"Literary Society, Cultural Club","Web Development, Java",1,Research,0.0,Unknown,0.0,Unknown,6.96,7.55,5.47,6.45,7.31,6.24,8.1,6.26,2,2
21.0,Female,EEE,7.02,0.0,73.67,"Cultural Club, Literary Society, Coding Club","C++, SQL",1,Core Engineering,0.0,Unknown,0.0,Unknown,7.29,7.5,6.19,6.73,7.31,7.16,6.54,7.42,2,3
19.0,Male,MECH,7.09,0.0,93.14,"Cultural Club, Robotics","Machine Learning, Python, Web Development",0,Unknown,0.0,Unknown,0.0,Unknown,7.23,6.98,6.27,5.95,9.52,5.6,6.93,8.22,3,2
22.0,Male,MECH,6.74,1.0,89.77,"Cultural Club, Entrepreneurship Cell, Literary Society","SQL, Python, Machine Learning, C++",0,Unknown,1.0,Core Engineering,16.01,Startup,6.78,9.52,7.62,6.25,6.23,5.54,5.65,6.34,4,3
23.0,Male,CIVIL,7.51,0.0,63.39,Entrepreneurship Cell,"C++, Python",1,Consulting,0.0,Unknown,0.0,Unknown,8.3,8.56,7.03,6.25,7.46,6.32,9.01,7.14,2,1
23.0,Male,IT,6.98,0.0,99.52,"Robotics, Entrepreneurship Cell, Cultural Club","Data Science, Java, C++, Machine Learning, Web Development",0,Unknown,1.0,Higher Studies,14.29,Research,8.15,5.43,7.41,7.58,4.94,7.8,7.88,6.69,5,3
23.0,Male,IT,7.22,1.0,63.76,"Robotics, Coding Club, Entrepreneurship Cell","C++, Python",0,Unknown,1.0,Research,7.94,Job,7.57,7.46,6.35,7.51,6.57,7.47,6.9,7.97,2,3
21.0,Female,CIVIL,6.87,1.0,96.16,"Coding Club, Cultural Club","SQL, Web Development, C++, Python, Data Science",0,Unknown,0.0,Unknown,0.0,Unknown,5.2,7.27,7.13,6.65,6.87,7.14,7.36,7.32,5,2
22.0,Female,IT,7.92,3.0,62.14,Sports Club,"Java, Python, Machine Learning, Web Development, C++",0,Unknown,1.0,Hardware,18.94,Startup,7.75,7.39,8.18,6.31,8.0,7.16,8.77,9.79,5,1
20.0,Female,MECH,6.62,1.0,63.29,"Sports Club, Robotics","Machine Learning, SQL",1,Consulting,0.0,Unknown,0.0,Unknown,6.55,4.1,6.34,7.3,6.45,6.78,8.5,6.92,2,2
21.0,Male,MECH,7.22,1.0,87.92,"Sports Club, Literary Society, Entrepreneurship Cell","Python, Web Development, SQL, Data Science",0,Unknown,0.0,Unknown,0.0,Unknown,6.08,6.5,6.31,8.39,9.25,6.54,6.83,7.84,4,3
23.0,Female,EEE,7.26,1.0,76.78,"Cultural Club, Sports Club","Python, C++, Java, SQL, Data Science",1,Hardware,1.0,Software,11.25,Startup,5.62,8.7,8.08,5.84,7.47,7.84,7.16,7.33,5,2
20.0,Female,EEE,7.16,1.0,77.43,"Literary Society, Sports Club, Robotics","Python, SQL, Machine Learning, Java, Data Science",1,Hardware,1.0,Software,12.45,Research,7.57,5.84,6.9,8.2,6.13,7.83,6.67,8.16,5,3
18.0,Male,MECH,6.95,2.0,77.59,"Literary Society, Coding Club","Web Development, Machine Learning, Java, SQL, Python",1,Higher Studies,1.0,Core Engineering,10.59,Higher Studies,8.05,6.85,6.6,6.97,6.86,5.45,8.08,6.77,5,2
19.0,Female,EEE,7.06,0.0,92.06,Entrepreneurship Cell,"Machine Learning, Java, Web Development, Python",0,Unknown,0.0,Unknown,0.0,Unknown,9.12,6.77,4.0,8.46,7.5,7.66,6.0,6.96,4,1
23.0,Male,MECH,6.74,0.0,94.48,"Literary Society, Robotics, Cultural Club","C++, Data Science",1,Higher Studies,1.0,Software,10.21,Startup,6.77,6.82,6.52,7.69,6.37,6.64,5.74,7.38,2,3
23.0,Male,CSE,6.55,2.0,86.27,"Coding Club, Robotics, Entrepreneurship Cell","Data Science, Java, Machine Learning, C++",1,Hardware,0.0,Unknown,0.0,Unknown,5.35,6.95,6.84,8.06,4.77,7.24,5.84,7.32,4,3
18.0,Male,IT,6.88,2.0,69.71,Literary Society,"Java, C++, SQL, Python",0,Unknown,1.0,Research,8.5,Higher Studies,6.4,7.68,7.7,5.33,7.44,6.93,7.13,6.39,4,1
19.0,Female,CSE,6.89,1.0,60.43,"Entrepreneurship Cell, Cultural Club, Sports Club","SQL, Web Development, Java",1,Software,0.0,Unknown,0.0,Unknown,6.37,7.84,6.12,7.67,6.21,5.8,5.85,9.26,3,3
19.0,Female,CIVIL,6.91,1.0,72.08,"Cultural Club, Coding Club, Sports Club","C++, Data Science, Web Development",0,Unknown,1.0,Hardware,10.34,Higher Studies,5.75,7.47,7.89,6.14,7.06,7.32,7.1,6.54,3,3
23.0,Female,CSE,7.13,1.0,98.33,Entrepreneurship Cell,"C++, Java, Web Development, Python",1,Higher Studies,1.0,Research,4.55,Research,8.44,5.13,8.52,7.51,6.03,7.02,6.57,7.81,4,1
19.0,Female,IT,7.31,0.0,60.23,Coding Club,"Python, C++, SQL",1,Consulting,0.0,Unknown,0.0,Unknown,7.91,7.52,8.67,6.21,7.98,6.58,7.19,6.44,3,1
20.0,Male,CSE,7.03,0.0,64.16,"Entrepreneurship Cell, Coding Club, Robotics","Data Science, Machine Learning, C++",1,Hardware,1.0,Research,16.6,Research,5.59,6.22,5.89,8.75,7.94,8.27,7.72,5.87,3,3
19.0,Female,EEE,6.52,0.0,79.57,Literary Society,"Python, Java",0,Unknown,1.0,Core Engineering,7.86,Job,5.8,6.07,6.99,5.64,7.95,6.08,7.22,6.42,2,1
20.0,Female,MECH,6.82,0.0,72.53,Coding Club,"Machine Learning, SQL, Python, Web Development, Data Science",1,Research,0.0,Unknown,0.0,Unknown,7.31,5.76,6.72,7.64,5.97,7.56,5.5,8.14,5,1
20.0,Male,MECH,7.63,1.0,72.86,"Cultural Club, Robotics, Coding Club","C++, Machine Learning, Java, Web Development, Python",0,Unknown,1.0,Research,3.33,Research,8.85,7.6,8.62,7.49,8.52,7.37,7.73,4.87,5,3
21.0,Female,CIVIL,6.56,0.0,66.7,Cultural Club,"Java, SQL, Machine Learning, Web Development",0,Unknown,1.0,Core Engineering,5.5,Job,7.34,7.31,6.33,6.82,6.34,6.3,5.27,6.77,4,1
22.0,Female,IT,7.03,1.0,61.78,"Coding Club, Robotics","Python, Data Science, Web Development, SQL, C++",0,Unknown,0.0,Unknown,0.0,Unknown,5.94,7.31,7.41,7.35,8.5,6.91,6.97,5.83,5,2
18.0,Female,EEE,6.5,1.0,90.15,Entrepreneurship Cell,"Data Science, SQL, Web Development, Java",0,Unknown,0.0,Unknown,0.0,Unknown,6.15,6.08,6.64,6.18,7.71,6.25,5.83,7.14,4,1
19.0,Male,IT,7.04,0.0,62.57,Cultural Club,"Java, Data Science, Web Development",0,Unknown,1.0,Software,13.08,Job,7.04,8.05,5.35,7.26,7.76,7.81,5.64,7.42,3,1
18.0,Female,MECH,6.54,0.0,64.33,"Entrepreneurship Cell, Robotics, Cultural Club","C++, SQL",0,Unknown,1.0,Higher Studies,11.65,Job,7.38,6.15,6.67,5.58,7.22,5.62,7.44,6.25,2,3
20.0,Female,CSE,6.35,1.0,84.65,Sports Club,"C++, Java, Machine Learning, Web Development, Data Science",0,Unknown,0.0,Unknown,0.0,Unknown,5.91,7.53,6.88,6.32,5.62,5.53,6.39,6.61,5,1
23.0,Female,ECE,6.6,3.0,93.54,"Cultural Club, Robotics, Entrepreneurship Cell","Machine Learning, C++, Web Development, Java, SQL",0,Unknown,1.0,Core Engineering,15.17,Startup,7.57,6.87,6.03,6.73,6.01,7.06,5.22,7.34,5,3
23.0,Male,ECE,7.33,0.0,62.65,"Sports Club, Cultural Club","Web Development, C++, SQL",1,Higher Studies,1.0,Research,6.67,Research,7.34,9.51,6.68,7.14,7.85,6.43,8.27,5.42,3,2
18.0,Male,ECE,6.67,0.0,67.07,Entrepreneurship Cell,"Data Science, SQL, Web Development, C++",1,Higher Studies,1.0,Core Engineering,7.85,Startup,4.64,7.65,7.35,7.09,6.78,6.19,8.51,5.16,4,1
19.0,Male,ECE,6.99,1.0,89.39,"Sports Club, Robotics","Web Development, SQL",1,Core Engineering,1.0,Research,7.29,Higher Studies,6.35,7.84,7.93,5.24,7.29,6.49,8.3,6.48,2,2
19.0,Female,IT,6.38,1.0,76.74,"Coding Club, Literary Society","C++, Python, Data Science",1,Research,1.0,Hardware,10.79,Startup,5.83,7.02,5.57,7.78,6.15,6.98,5.11,6.61,3,2
23.0,Female,CIVIL,7.0,4.0,83.39,"Cultural Club, Entrepreneurship Cell, Sports Club","C++, Machine Learning, Python, Web Development, Data Science",0,Unknown,0.0,Unknown,0.0,Unknown,6.21,8.06,8.64,6.34,8.37,5.24,7.39,5.77,5,3
23.0,Male,IT,7.11,0.0,98.47,Literary Society,"SQL, Machine Learning",0,Unknown,1.0,Consulting,11.69,Research,7.88,6.27,8.98,7.64,6.79,4.98,5.62,8.7,2,1
20.0,Female,CIVIL,6.7,2.0,85.83,"Coding Club, Sports Club, Cultural Club","Python, Data Science",1,Research,0.0,Unknown,0.0,Unknown,7.03,5.84,6.53,8.03,5.97,6.79,7.29,6.08,2,3
21.0,Male,EEE,7.24,2.0,79.23,"Robotics, Coding Club, Sports Club","Machine Learning, C++, Java, Python, Data Science",1,Research,1.0,Software,10.62,Research,7.41,8.1,5.89,7.64,6.11,8.85,7.37,6.58,5,3
20.0,Male,CSE,6.69,2.0,65.62,Sports Club,"Web Development, SQL, Python, Java",1,Research,1.0,Core Engineering,11.26,Research,6.44,6.79,5.32,6.19,7.96,8.62,5.77,6.41,4,1
22.0,Male,CIVIL,6.36,2.0,94.85,"Cultural Club, Literary Society","Data Science, Python, C++",0,Unknown,0.0,Unknown,0.0,Unknown,6.31,6.32,6.45,6.41,5.72,5.88,6.17,7.59,3,2
19.0,Female,IT,6.79,0.0,95.55,"Cultural Club, Coding Club","Data Science, Java, SQL, Machine Learning",1,Core Engineering,0.0,Unknown,0.0,Unknown,5.45,5.6,6.92,9.25,6.8,6.82,5.56,7.95,4,2
21.0,Female,IT,6.6,1.0,91.45,Robotics,"C++, Web Development, Machine Learning",0,Unknown,1.0,Higher Studies,7.25,Higher Studies,6.51,5.52,6.95,5.42,7.39,7.68,6.17,7.16,3,1
19.0,Female,MECH,6.57,1.0,85.16,Entrepreneurship Cell,"Python, SQL",0,Unknown,1.0,Core Engineering,16.48,Job,5.85,7.0,7.62,5.81,5.89,6.75,6.63,6.98,2,1
19.0,Male,MECH,7.03,1.0,87.44,"Sports Club, Coding Club, Literary Society","Machine Learning, Java, Python, Web Development",0,Unknown,0.0,Unknown,0.0,Unknown,6.68,6.55,7.15,6.52,6.38,6.46,8.72,7.77,4,3
20.0,Male,MECH,7.62,0.0,80.9,"Entrepreneurship Cell, Cultural Club","Java, Web Development",1,Core Engineering,0.0,Unknown,0.0,Unknown,7.84,9.07,6.33,8.68,6.42,8.41,6.45,7.77,2,2
18.0,Male,IT,7.21,1.0,72.13,"Sports Club, Literary Society","Web Development, Machine Learning, Data Science, C++, SQL",0,Unknown,1.0,Core Engineering,7.47,Job,7.08,8.23,6.25,7.23,6.47,7.36,7.5,7.58,5,2
23.0,Male,IT,6.49,0.0,86.2,Robotics,"Data Science, Web Development, Java",1,Consulting,1.0,Hardware,7.82,Higher Studies,5.41,6.34,6.1,7.81,7.12,5.71,7.88,5.57,3,1
18.0,Female,CIVIL,6.73,0.0,91.65,Coding Club,"Machine Learning, Python, Web Development, C++, SQL",1,Software,0.0,Unknown,0.0,Unknown,6.88,6.09,7.64,5.66,8.06,6.93,6.55,6.0,5,1
23.0,Male,EEE,6.84,1.0,89.24,"Coding Club, Sports Club, Literary Society","Machine Learning, Web Development, C++, SQL, Java",0,Unknown,0.0,Unknown,0.0,Unknown,6.18,7.01,8.05,5.7,6.2,6.05,7.33,8.24,5,3
20.0,Male,CIVIL,6.56,1.0,73.45,"Entrepreneurship Cell, Robotics","Java, Data Science, C++, Machine Learning",0,Unknown,0.0,Unknown,0.0,Unknown,6.43,7.67,7.64,6.1,5.86,5.91,6.53,6.31,4,2
21.0,Male,CSE,6.77,1.0,63.96,"Entrepreneurship Cell, Literary Society","Java, SQL",1,Higher Studies,1.0,Consulting,15.89,Research,7.92,5.9,6.25,5.71,7.37,6.68,6.64,7.67,2,2
21.0,Female,CSE,6.53,2.0,85.67,Entrepreneurship Cell,"Web Development, Java",1,Research,0.0,Unknown,0.0,Unknown,6.92,6.54,6.48,6.5,6.01,6.17,6.03,7.57,2,1
20.0,Male,IT,6.9,1.0,85.87,"Sports Club, Coding Club, Entrepreneurship Cell","C++, Web Development, SQL, Data Science, Python",1,Software,1.0,Software,19.2,Research,6.35,6.6,5.93,5.46,8.47,7.8,7.81,6.78,5,3
20.0,Female,CSE,6.84,1.0,61.3,"Entrepreneurship Cell, Sports Club, Robotics","Python, Machine Learning",1,Hardware,1.0,Research,3.98,Startup,6.16,6.18,7.88,6.78,6.99,7.62,4.1,9.0,2,3
21.0,Female,CSE,7.28,0.0,83.53,"Robotics, Coding Club","Python, C++, Web Development",0,Unknown,0.0,Unknown,0.0,Unknown,7.59,7.34,5.3,8.46,8.68,6.25,8.17,6.43,3,2
21.0,Male,MECH,6.85,0.0,69.47,Literary Society,"Machine Learning, C++, SQL",0,Unknown,0.0,Unknown,0.0,Unknown,7.17,6.83,7.13,6.51,5.05,7.78,8.07,6.27,3,1
21.0,Male,CIVIL,6.99,0.0,64.83,Coding Club,"Java, SQL, Machine Learning, C++, Data Science",0,Unknown,0.0,Unknown,0.0,Unknown,7.75,6.71,9.06,6.68,6.55,6.52,6.18,6.44,5,1
20.0,Female,EEE,7.37,1.0,68.19,"Robotics, Coding Club, Cultural Club","Web Development, Machine Learning",1,Core Engineering,1.0,Core Engineering,9.31,Research,5.16,7.29,8.25,8.38,8.86,5.23,8.63,7.18,2,3
19.0,Male,EEE,6.94,0.0,88.94,Literary Society,"Java, SQL, Machine Learning, Web Development",1,Research,1.0,Consulting,12.11,Startup,4.32,7.26,6.95,6.24,9.03,7.96,5.9,7.84,4,1
20.0,Female,CSE,6.35,1.0,84.65,Sports Club,"C++, Java, Machine Learning, Web Development, Data Science",0,Unknown,0.0,Unknown,0.0,Unknown,5.91,7.53,6.88,6.32,5.62,5.53,6.39,6.61,5,1
20.0,Male,MECH,6.47,2.0,85.47,Robotics,"C++, Python, Java, Machine Learning",1,Consulting,1.0,Core Engineering,18.05,Research,5.85,6.54,8.89,7.33,5.99,6.81,5.22,5.14,4,1
21.0,Male,CSE,7.05,2.0,65.26,"Literary Society, Entrepreneurship Cell","C++, Java, Python, Machine Learning, Data Science",1,Research,1.0,Core Engineering,7.46,Higher Studies,8.22,7.05,7.23,6.54,7.86,7.36,6.69,5.42,5,2
23.0,Female,ECE,7.14,0.0,92.01,"Coding Club, Cultural Club","SQL, C++, Java, Web Development, Data Science",1,Hardware,1.0,Software,17.67,Startup,8.26,6.58,5.83,7.32,6.94,6.8,8.22,7.17,5,2
20.0,Male,IT,6.52,0.0,60.28,Robotics,"Web Development, Python, Machine Learning, Java, SQL",0,Unknown,0.0,Unknown,0.0,Unknown,5.96,7.67,6.2,6.05,5.56,6.52,6.92,7.24,5,1
23.0,Female,CSE,7.16,2.0,61.73,"Coding Club, Cultural Club, Robotics","SQL, Data Science, Python, Java, C++",0,Unknown,0.0,Unknown,0.0,Unknown,7.69,6.74,6.56,6.97,7.04,7.89,7.59,6.84,5,3
22.0,Male,CIVIL,7.09,0.0,60.87,Sports Club,"C++, Java, Machine Learning, Data Science",1,Higher Studies,1.0,Core Engineering,4.56,Higher Studies,6.76,5.76,8.46,6.82,8.66,8.11,6.54,5.61,4,1
18.0,Female,MECH,6.94,3.0,93.73,Sports Club,"Data Science, Machine Learning",1,Consulting,0.0,Unknown,0.0,Unknown,7.56,5.46,5.93,6.21,7.54,6.7,8.36,7.8,2,1
20.0,Female,ECE,6.96,0.0,62.68,Robotics,"Data Science, SQL, Machine Learning, Web Development, C++",1,Core Engineering,0.0,Unknown,0.0,Unknown,6.25,7.38,8.12,5.26,7.41,6.72,7.11,7.46,5,1
20.0,Female,EEE,6.96,1.0,93.92,Entrepreneurship Cell,"Data Science, Web Development, C++, Python, SQL",1,Core Engineering,0.0,Unknown,0.0,Unknown,8.53,7.14,6.3,5.8,7.51,7.2,7.7,5.54,5,1
20.0,Female,IT,6.69,1.0,88.78,"Cultural Club, Robotics","Data Science, Machine Learning, SQL",1,Hardware,0.0,Unknown,0.0,Unknown,8.02,8.44,5.95,6.03,6.55,6.24,7.22,5.05,3,2
19.0,Male,ECE,6.99,1.0,89.39,"Sports Club, Robotics","Web Development, SQL",1,Core Engineering,1.0,Research,7.29,Higher Studies,6.35,7.84,7.93,5.24,7.29,6.49,8.3,6.48,2,2
23.0,Female,IT,7.33,0.0,80.04,Robotics,"Data Science, Python",0,Unknown,0.0,Unknown,0.0,Unknown,7.08,7.22,7.63,7.1,9.11,5.79,7.75,6.96,2,1
23.0,Male,IT,7.39,0.0,76.12,"Literary Society, Sports Club, Cultural Club","C++, Java, Machine Learning, Python",0,Unknown,1.0,Software,14.04,Research,6.58,5.87,7.22,7.77,7.68,6.86,9.0,8.14,4,3
21.0,Male,CIVIL,7.08,3.0,73.41,"Literary Society, Robotics, Sports Club","Web Development, Python, Java, SQL",0,Unknown,1.0,Hardware,4.14,Research,5.87,7.62,7.63,6.2,7.9,6.37,7.25,7.82,4,3
22.0,Male,ECE,7.07,0.0,78.76,"Coding Club, Sports Club, Robotics","Web Development, SQL, Python, C++",0,Unknown,1.0,Higher Studies,11.58,Research,7.35,5.76,8.63,7.41,6.74,7.22,7.93,5.53,4,3
18.0,Male,CIVIL,6.99,1.0,71.87,Literary Society,"Web Development, Python, SQL, C++",0,Unknown,1.0,Consulting,14.03,Startup,6.74,6.49,7.3,6.21,7.9,6.86,6.64,7.75,4,1
23.0,Female,IT,6.62,2.0,60.44,"Entrepreneurship Cell, Robotics, Sports Club","Machine Learning, Java",1,Consulting,1.0,Software,5.33,Job,7.02,7.35,6.46,6.22,7.2,6.02,7.41,5.3,2,3
18.0,Female,IT,6.98,0.0,85.61,"Sports Club, Cultural Club, Coding Club","Python, C++, Java, SQL, Web Development",0,Unknown,1.0,Core Engineering,7.61,Job,5.37,8.58,5.56,5.78,5.98,9.08,7.49,7.97,5,3
23.0,Female,IT,7.14,0.0,60.72,"Cultural Club, Sports Club, Literary Society","Java, Data Science",1,Consulting,1.0,Research,11.4,Higher Studies,7.85,8.79,7.57,6.84,6.86,5.07,7.15,6.98,2,3
20.0,Male,CIVIL,7.15,2.0,78.34,"Coding Club, Sports Club, Literary Society","C++, SQL, Python, Web Development",1,Research,1.0,Higher Studies,14.85,Higher Studies,5.85,7.81,7.65,7.11,7.95,8.12,6.62,6.1,4,3
19.0,Female,CIVIL,6.9,1.0,91.7,"Coding Club, Literary Society, Entrepreneurship Cell","Data Science, Web Development",1,Software,0.0,Unknown,0.0,Unknown,6.57,7.59,5.4,7.46,9.02,5.64,7.19,6.34,2,3
20.0,Female,CIVIL,6.73,0.0,60.62,Sports Club,"C++, SQL, Python",1,Higher Studies,0.0,Unknown,0.0,Unknown,5.4,5.68,6.08,8.55,8.0,6.54,7.3,6.32,3,1
18.0,Female,MECH,6.74,0.0,89.46,"Coding Club, Robotics","Web Development, Machine Learning, C++, Data Science, SQL",0,Unknown,0.0,Unknown,0.0,Unknown,6.62,7.55,6.25,5.75,5.11,6.4,8.95,7.27,5,2
23.0,Female,ECE,7.1,3.0,75.79,"Robotics, Literary Society","SQL, C++, Web Development",1,Research,1.0,Higher Studies,18.82,Research,6.71,7.33,4.84,8.34,6.17,8.42,7.39,7.63,3,2
19.0,Male,IT,8.04,0.0,77.97,"Coding Club, Cultural Club","Java, Machine Learning, SQL, Web Development, C++",1,Consulting,0.0,Unknown,0.0,Unknown,8.29,6.58,9.71,8.23,8.17,8.19,8.16,6.98,5,2
20.0,Male,MECH,7.44,1.0,86.88,"Sports Club, Robotics, Cultural Club","C++, Web Development, Java",0,Unknown,0.0,Unknown,0.0,Unknown,8.77,6.37,6.11,6.91,9.05,7.77,6.1,8.46,3,3
22.0,Female,CIVIL,6.85,3.0,97.31,"Coding Club, Literary Society","Web Development, Machine Learning, C++, Data Science",1,Software,1.0,Consulting,7.5,Research,6.93,6.74,6.7,7.53,6.06,5.92,5.88,9.05,4,2
22.0,Female,ECE,7.12,0.0,90.01,Cultural Club,"C++, Python",1,Software,0.0,Unknown,0.0,Unknown,5.87,7.58,9.46,6.89,7.95,6.01,5.31,7.91,2,1
21.0,Male,EEE,7.41,1.0,76.45,Coding Club,"Python, SQL",1,Higher Studies,1.0,Software,14.44,Job,6.44,8.58,5.99,7.07,8.11,8.84,6.31,7.96,2,1
19.0,Male,CIVIL,6.77,1.0,61.59,"Literary Society, Sports Club","Web Development, Machine Learning, Java",1,Software,0.0,Unknown,0.0,Unknown,7.03,5.03,7.65,7.81,6.01,7.42,6.14,7.1,3,2
20.0,Male,CSE,6.79,0.0,83.26,"Literary Society, Coding Club","C++, Machine Learning, Java, Web Development",0,Unknown,0.0,Unknown,0.0,Unknown,7.56,7.14,5.44,7.73,6.65,7.77,5.99,6.07,4,2
23.0,Female,CSE,6.35,1.0,93.56,Coding Club,"Python, Web Development, Machine Learning",0,Unknown,1.0,Hardware,18.83,Higher Studies,6.04,5.18,7.05,5.22,8.24,6.11,5.9,7.03,3,1
19.0,Female,CSE,6.96,2.0,71.74,Robotics,"Machine Learning, SQL, Java",0,Unknown,1.0,Consulting,16.76,Research,7.17,7.39,6.12,7.15,7.06,5.86,7.36,7.56,3,1
22.0,Male,MECH,7.51,0.0,72.31,"Entrepreneurship Cell, Robotics","Web Development, SQL",0,Unknown,0.0,Unknown,0.0,Unknown,6.15,7.09,8.18,9.28,7.66,5.73,8.97,6.98,2,2
22.0,Male,EEE,6.7,0.0,66.39,Literary Society,"C++, Web Development, Python",0,Unknown,0.0,Unknown,0.0,Unknown,7.18,7.35,6.28,7.63,7.13,5.42,6.47,6.1,3,1
23.0,Female,ECE,6.59,1.0,74.06,"Literary Society, Sports Club","Java, Machine Learning, SQL, Web Development",1,Core Engineering,0.0,Unknown,0.0,Unknown,6.95,5.88,7.3,5.28,7.28,6.72,7.37,5.95,4,2
20.0,Female,CSE,6.35,1.0,84.65,Sports Club,"C++, Java, Machine Learning, Web Development, Data Science",0,Unknown,0.0,Unknown,0.0,Unknown,5.91,7.53,6.88,6.32,5.62,5.53,6.39,6.61,5,1
22.0,Female,MECH,6.92,3.0,83.69,Entrepreneurship Cell,"Data Science, SQL",0,Unknown,1.0,Core Engineering,14.92,Job,6.82,5.9,5.52,6.91,6.66,7.0,7.09,9.49,2,1
22.0,Male,MECH,6.56,0.0,60.84,"Sports Club, Entrepreneurship Cell, Cultural Club","Web Development, Java, Data Science, Python, SQL",1,Research,0.0,Unknown,0.0,Unknown,5.56,7.26,7.5,6.74,5.24,7.02,5.71,7.43,5,3
20.0,Female,CIVIL,7.07,0.0,71.08,"Literary Society, Robotics, Entrepreneurship Cell","Web Development, Python, C++",1,Higher Studies,0.0,Unknown,0.0,Unknown,5.56,8.33,7.4,6.92,6.67,6.45,8.26,6.97,3,3
22.0,Female,MECH,7.06,0.0,96.63,"Robotics, Entrepreneurship Cell","Web Development, Python, Java, C++",1,Higher Studies,0.0,Unknown,0.0,Unknown,7.44,8.04,7.17,6.7,7.19,6.16,6.62,7.18,4,2
22.0,Female,IT,6.93,1.0,68.26,"Literary Society, Entrepreneurship Cell, Cultural Club","Web Development, C++, Java",0,Unknown,1.0,Software,19.49,Higher Studies,8.1,6.62,8.26,6.47,5.97,6.54,6.9,6.61,3,3
21.0,Female,ECE,7.3,2.0,95.12,Entrepreneurship Cell,"Data Science, SQL, Java, C++, Python",0,Unknown,1.0,Research,7.58,Startup,7.94,8.24,7.33,7.14,6.03,8.99,5.58,7.12,5,1
